source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
civic cooperation,fas,pes_Arab,همکاری مدنی,Civil cooperation,0.9411764705882353,0.8614231944084167,high,0,0
civic competition,fas,pes_Arab,رقابت مدنی,Civil competition,0.9411764705882353,0.8620590567588806,high,0,0
civic fairness,fas,pes_Arab,عدالت مدنی,Civil justice,0.4444444444444444,0.8636510372161865,high,1,1
civic justice,fas,pes_Arab,عدالت مدنی,Civil justice,0.9230769230769231,0.8729891180992126,high,1,1
civic taboo,fas,pes_Arab,ممنوعیت مدنی,The Civil Prohibition,0.4375,0.8378136157989502,high,1,0
civic tradition,fas,pes_Arab,سنت مدنی,It's a civic tradition.,0.7894736842105263,0.8519272804260254,high,0,0
civic modernity,fas,pes_Arab,مدرنیت مدنی,Civic modernity,1.0,0.8655109405517578,high,0,0
civic sacred,fas,pes_Arab,مدنی مقدس,A holy citizen.,0.2962962962962963,0.5661213397979736,low,1,0
civic secular,fas,pes_Arab,مدنی سکولار,A secular citizen.,0.5161290322580645,0.8091261386871338,high,1,0
civic conformity,fas,pes_Arab,موافقت مدنی,Consent of the citizen.,0.3076923076923077,0.7754117250442505,medium,1,0
civic dissent,fas,pes_Arab,مخالفان مدنی,Civil dissidents,0.8275862068965517,0.845667839050293,high,0,0
civic restraint,fas,pes_Arab,بازدارندگی مدنی,Civil restraint,0.9333333333333333,0.8150175213813782,high,0,0
civic indulgence,fas,pes_Arab,رضایت مدنی,Civil satisfaction,0.4117647058823529,0.8160126209259033,high,1,0
civic solidarity,fas,pes_Arab,همبستگی مدنی,Civil cohesion,0.4666666666666667,0.8589614629745483,high,1,0
civic merit,fas,pes_Arab,شایستگی مدنی,Civil merit,0.9090909090909091,0.8685506582260132,high,0,0
civic trust,fas,pes_Arab,اعتماد مدنی,Civil trust,0.9090909090909091,0.859774112701416,high,0,0
civic loyalty,fas,pes_Arab,وفاداری مدنی,Civil loyalty,0.9230769230769231,0.8779537081718445,high,0,0
civic integrity,fas,pes_Arab,یکپارچگی مدنی,Civil integrity,0.9333333333333333,0.7954075932502747,medium,0,0
civic discretion,fas,pes_Arab,امتیازات مدنی,Civil privileges,0.4375,0.5941499471664429,low,1,0
civic humility,fas,pes_Arab,فروتنی مدنی,Civil humility,0.9285714285714286,0.8584033250808716,high,0,0
civic discipline,fas,pes_Arab,نظم مدنی,Civil order,0.5185185185185185,0.8624608516693115,high,1,0
civic self control,fas,pes_Arab,کنترل شخصی مدنی,Civilian personal control,0.6976744186046512,0.8582037687301636,high,0,0
civic deference,fas,pes_Arab,احترام مدنی,Civic respect.,0.6206896551724138,0.8145105838775635,high,1,1
moral individualism,fas,pes_Arab,انفرادیت اخلاقی,Moral isolation,0.47058823529411764,0.8743571043014526,high,1,0
moral collectivism,fas,pes_Arab,اجتماع گرایی اخلاقی,Moral socialism.,0.6470588235294118,0.8666800260543823,high,0,0
moral hierarchy,fas,pes_Arab,سلسله مراتب اخلاقی,The moral hierarchy.,0.8571428571428571,0.8706285357475281,high,0,0
moral equality,fas,pes_Arab,برابری اخلاقی,Moral equality,1.0,0.8757139444351196,high,0,0
moral authority,fas,pes_Arab,مقام اخلاقی,Moral authority,1.0,0.7985058426856995,medium,0,0
moral autonomy,fas,pes_Arab,استقلال اخلاقی,Moral independence,0.4375,0.8482154607772827,high,1,0
moral obedience,fas,pes_Arab,اطاعت اخلاقی,Moral obedience,1.0,0.8522704839706421,high,0,0
moral duty,fas,pes_Arab,وظیفه اخلاقی,Moral duty.,0.9523809523809523,0.8597103357315063,high,0,0
moral freedom,fas,pes_Arab,آزادی اخلاقی,Moral freedom,1.0,0.8741375207901001,high,0,0
moral honor,fas,pes_Arab,احترام اخلاقی,Moral respect.,0.56,0.8511598110198975,high,0,0
moral shame,fas,pes_Arab,شرم اخلاقی,Moral shame.,0.9565217391304348,0.8394984602928162,high,0,0
moral virtue,fas,pes_Arab,فضیلت اخلاقی,Your moral virtue.,0.8,0.8540258407592773,high,0,0
family,fas,pes_Arab,خانواده,Family.,0.9230769230769231,0.8475183844566345,high,1,1
kinship,fas,pes_Arab,خویشاوندی,Relatives,0.25,0.830207884311676,high,1,0
mother,fas,pes_Arab,مادر,My mother.,0.75,0.8202449083328247,high,0,0
father,fas,pes_Arab,پدر,Father.,0.9230769230769231,0.837544322013855,high,0,0
parent,fas,pes_Arab,پدر و مادر,Parents.,0.8571428571428571,0.7615181803703308,medium,0,0
child,fas,pes_Arab,کودک,The baby.,0.14285714285714285,0.860667884349823,high,1,0
daughter,fas,pes_Arab,دختر,The girl.,0.23529411764705882,0.8436031937599182,high,1,0
son,fas,pes_Arab,پسر,That's my boy.,0.23529411764705882,0.8640034794807434,high,1,0
uncle,fas,pes_Arab,عمو,My uncle.,0.7142857142857143,0.83519047498703,high,0,0
aunt,fas,pes_Arab,خاله,My aunt.,0.6666666666666666,0.8339023590087891,high,0,0
cousin,fas,pes_Arab,پسر عموی,My cousin.,0.75,0.844019889831543,high,0,0
grandmother,fas,pes_Arab,مادربزرگ,My grandmother.,0.8461538461538461,0.8311282396316528,high,0,0
grandfather,fas,pes_Arab,پدربزرگ,My grandfather.,0.8461538461538461,0.8309687972068787,high,0,0
nephew,fas,pes_Arab,برادرزاده,My cousin.,0.125,0.8573387265205383,high,1,0
niece,fas,pes_Arab,خواهر خواهر,"My sister, my sister.",0.23076923076923078,0.5611908435821533,low,1,0
ancestor,fas,pes_Arab,اجداد,The ancestors.,0.7272727272727273,0.8125985860824585,high,0,0
lineage,fas,pes_Arab,نسب,The lineage.,0.7368421052631579,0.7787637114524841,medium,0,0
clan,fas,pes_Arab,قبیله,The tribe.,0.0,0.8436942100524902,high,1,0
household,fas,pes_Arab,خانواده,Family.,0.125,0.8280817270278931,high,1,1
joint family,fas,pes_Arab,خانواده مشترک,Common family.,0.6923076923076923,0.8479923009872437,high,0,0
nuclear family,fas,pes_Arab,خانواده هسته ای,The nuclear family.,0.8484848484848485,0.8600187301635742,high,0,0
marriage,fas,pes_Arab,ازدواج,Marriage,1.0,0.8488171100616455,high,0,0
wedding,fas,pes_Arab,عروسی,The wedding.,0.7368421052631579,0.8570207357406616,high,0,0
bride,fas,pes_Arab,عروس,The bride.,0.6666666666666666,0.831601619720459,high,0,0
groom,fas,pes_Arab,داماد,The son-in-law.,0.1,0.7255796194076538,medium,1,0
engagement,fas,pes_Arab,دخالت,Get in the way.,0.24,0.7383596301078796,medium,1,0
dowry,fas,pes_Arab,مهر,The seal.,0.0,0.767457127571106,medium,1,0
bridewealth,fas,pes_Arab,ثروت عروسی,The wealth of a wedding.,0.4,0.7096714973449707,medium,1,0
inheritance,fas,pes_Arab,ارث,The inheritance.,0.8148148148148148,0.8306684494018555,high,0,0
widow,fas,pes_Arab,بیوه,A widow.,0.7692307692307693,0.849633514881134,high,1,1
widower,fas,pes_Arab,بیوه,A widow.,0.6666666666666666,0.8119226694107056,high,1,1
courtship,fas,pes_Arab,دوست داشتنی,That's lovely.,0.08695652173913043,0.41441282629966736,low,1,0
matchmaker,fas,pes_Arab,سازنده ازدواج,The Builder of Marriage,0.24242424242424243,0.45250311493873596,low,1,0
surname,fas,pes_Arab,نام خانوادگی,Family name.,0.42105263157894735,0.8411275744438171,high,1,1
patronymic,fas,pes_Arab,نام خانوادگی,Family name.,0.2727272727272727,0.7701287269592285,medium,1,1
matronymic,fas,pes_Arab,ماترونیم,We're going home.,0.07407407407407407,0.5934933423995972,low,1,0
firstborn,fas,pes_Arab,اولین فرزند,First child.,0.47619047619047616,0.8637992739677429,high,1,0
heir,fas,pes_Arab,وارث,The heir.,0.6153846153846154,0.8196883201599121,high,0,0
filial piety,fas,pes_Arab,تقوا فرزندان,Fear of Children,0.2857142857142857,0.679345965385437,medium,1,0
caregiving,fas,pes_Arab,مراقبت,Take care of yourself.,0.25,0.7393753528594971,medium,1,0
motherhood,fas,pes_Arab,مادر شدن,They become mothers.,0.4,0.8588873744010925,high,1,0
fatherhood,fas,pes_Arab,پدر بودن,They were fathers.,0.42857142857142855,0.8542322516441345,high,1,0
in laws,fas,pes_Arab,در قوانین,In the rules.,0.5,0.7073332071304321,medium,1,0
brother in law,fas,pes_Arab,شوهر شوهر,Husband to husband.,0.24242424242424243,0.4114411771297455,low,1,0
sister in law,fas,pes_Arab,خواهر شوهر,The sister-in-law.,0.7096774193548387,0.7714852094650269,medium,0,0
ancestral home,fas,pes_Arab,خانه اجداد,The ancestral home.,0.8484848484848485,0.8608731627464294,high,0,0
household labor,fas,pes_Arab,کار خانوادگی,Family business.,0.1935483870967742,0.8347073793411255,high,1,0
extended family,fas,pes_Arab,خانواده گسترده,Large family.,0.5714285714285714,0.738231360912323,medium,0,0
extended kinship,fas,pes_Arab,خویشاوندی گسترده,Extensive kinship,0.8484848484848485,0.8068197965621948,high,0,0
extended mother,fas,pes_Arab,مادر بزرگ,My grandmother.,0.5333333333333333,0.6819596886634827,medium,1,0
extended father,fas,pes_Arab,پدر بزرگ,My grandfather.,0.5333333333333333,0.6910685300827026,medium,1,0
extended parent,fas,pes_Arab,پدر و مادر بزرگ,My grandparents.,0.5161290322580645,0.666674017906189,medium,1,0
extended child,fas,pes_Arab,فرزند بزرگ,The eldest son.,0.3448275862068966,0.6656451225280762,medium,1,0
extended daughter,fas,pes_Arab,دختر بزرگ,The big girl.,0.26666666666666666,0.6668509244918823,medium,1,0
extended son,fas,pes_Arab,پسر بزرگ,The big boy.,0.25,0.6231735944747925,medium,1,0
extended uncle,fas,pes_Arab,عمو بزرگ,My great uncle.,0.5517241379310345,0.7715400457382202,medium,0,0
extended aunt,fas,pes_Arab,عمه بزرگ,My great-aunt.,0.4444444444444444,0.7995122075080872,medium,1,0
extended cousin,fas,pes_Arab,پسر عموی بزرگ,Big cousin.,0.5384615384615384,0.839232861995697,high,1,0
extended grandmother,fas,pes_Arab,مادربزرگ بزرگ,My great-grandmother.,0.6341463414634146,0.7712017297744751,medium,0,0
extended grandfather,fas,pes_Arab,پدربزرگ بزرگ,My great-grandfather.,0.6341463414634146,0.788730800151825,medium,0,0
extended nephew,fas,pes_Arab,برادرزاده بزرگ,Big cousin.,0.07692307692307693,0.7847651839256287,medium,1,1
extended niece,fas,pes_Arab,خواهر خواهر بزرگ,Big sister.,0.16,0.4928838908672333,low,1,0
extended ancestor,fas,pes_Arab,اجداد گسترده,Extensive ancestors,0.8333333333333334,0.6116105318069458,medium,0,0
extended lineage,fas,pes_Arab,نسب طولانی,Long lineage,0.6428571428571429,0.6386498808860779,medium,0,0
extended clan,fas,pes_Arab,قبیله گسترده,A large tribe.,0.2222222222222222,0.6384165287017822,medium,1,0
extended household,fas,pes_Arab,خانواده های بزرگ,Large families.,0.18181818181818182,0.8115041255950928,high,1,0
extended joint family,fas,pes_Arab,خانواده مشترک گسترش یافته,The common family expanded.,0.375,0.7801237106323242,medium,1,0
extended nuclear family,fas,pes_Arab,خانواده هسته ای گسترده,Large nuclear family.,0.7272727272727273,0.7863592505455017,medium,0,0
extended marriage,fas,pes_Arab,ازدواج طولانی مدت,A long marriage,0.625,0.7928033471107483,medium,1,1
extended wedding,fas,pes_Arab,ازدواج طولانی مدت,A long marriage,0.1935483870967742,0.744885265827179,medium,1,1
extended bride,fas,pes_Arab,عروس بزرگ,The great bride.,0.5333333333333333,0.5094864964485168,low,1,0
extended groom,fas,pes_Arab,عروسی طولانی,A long wedding.,0.27586206896551724,0.4795418381690979,low,1,0
extended engagement,fas,pes_Arab,مشارکت طولانی تر,Longer involvement,0.3783783783783784,0.7677408456802368,medium,1,0
extended dowry,fas,pes_Arab,مهریه تمدید شده,The fever is prolonged.,0.2702702702702703,0.8534466028213501,high,1,0
extended bridewealth,fas,pes_Arab,ثروت عروسی گسترش یافته,The wealth of marriage has expanded.,0.2857142857142857,0.6154094934463501,medium,1,0
extended inheritance,fas,pes_Arab,موروثیت گسترش یافته,The legacy is widespread.,0.2222222222222222,0.7684304714202881,medium,1,0
extended widow,fas,pes_Arab,بیوه بزرگ,The great widow.,0.5333333333333333,0.6885486841201782,medium,1,1
extended widower,fas,pes_Arab,بیوه بزرگ,The great widow.,0.5,0.6827872395515442,medium,1,1
extended courtship,fas,pes_Arab,ازدواج طولانی مدت,A long marriage,0.06060606060606061,0.8074744343757629,high,1,1
extended matchmaker,fas,pes_Arab,سازنده ازدواج طولانی مدت,The Builder of a Long Marriage,0.32653061224489793,0.43801233172416687,low,1,0
extended surname,fas,pes_Arab,نام خانوادگی گسترده,Large family name.,0.35294117647058826,0.6640321016311646,medium,1,1
extended patronymic,fas,pes_Arab,نام خانوادگی گسترده,Large family name.,0.2702702702702703,0.6294886469841003,medium,1,1
extended matronymic,fas,pes_Arab,ماترونیمک گسترش یافته,Matronymics has expanded.,0.45454545454545453,0.8379440307617188,high,1,0
extended firstborn,fas,pes_Arab,اولین فرزند بلند مدت,The first long-term child.,0.4090909090909091,0.5344573855400085,low,1,0
extended heir,fas,pes_Arab,وارث تمدید شده,The heir is extended.,0.47058823529411764,0.7429718375205994,medium,1,0
extended filial piety,fas,pes_Arab,تقوا فرزندانی گسترش یافته,Godly fear is widespread.,0.17391304347826086,0.5019958019256592,low,1,0
extended caregiving,fas,pes_Arab,مراقبت های طولانی مدت,Long-term care,0.42424242424242425,0.844709038734436,high,1,0
extended motherhood,fas,pes_Arab,مادر شدن طولانی مدت,Being a mother for a long time.,0.44,0.6059401631355286,medium,1,0
extended fatherhood,fas,pes_Arab,پدر شدن طولانی مدت,Being a long-term father.,0.45454545454545453,0.5939563512802124,low,1,0
extended in laws,fas,pes_Arab,در قوانین گسترش یافته است,It's widespread in rules.,0.4878048780487805,0.658089816570282,medium,1,0
extended brother in law,fas,pes_Arab,برادرزاده بزرگ,Big cousin.,0.23529411764705882,0.7623699903488159,medium,1,1
extended sister in law,fas,pes_Arab,خواهر شوهر بزرگ,The older sister-in-law.,0.6521739130434783,0.6842986941337585,medium,0,0
extended ancestral home,fas,pes_Arab,خانه اجداد گسترش یافته,The ancestral home expanded.,0.6274509803921569,0.773574948310852,medium,0,0
extended household labor,fas,pes_Arab,کار خانوادگی طولانی مدت,A long family business.,0.2127659574468085,0.8353270292282104,high,1,0
nuclear kinship,fas,pes_Arab,خویشاوندی هسته ای,Nuclear kinship,1.0,0.859473705291748,high,0,0
nuclear mother,fas,pes_Arab,مادر هسته ای,The nuclear mother.,0.8484848484848485,0.8585001230239868,high,1,1
nuclear father,fas,pes_Arab,پدر هسته ای,The father of nuclear.,0.3888888888888889,0.8614940643310547,high,1,0
nuclear parent,fas,pes_Arab,مادر هسته ای,The nuclear mother.,0.5454545454545454,0.8539946675300598,high,1,1
nuclear child,fas,pes_Arab,کودک هسته ای,The nuclear child.,0.8387096774193549,0.874613344669342,high,0,0
nuclear daughter,fas,pes_Arab,دختر هسته ای,Nuclear daughter.,0.9696969696969697,0.87095707654953,high,0,0
religion,fas,pes_Arab,مذهب,Religion,1.0,0.8537687659263611,high,0,0
ritual,fas,pes_Arab,مراسم,The ceremony.,0.10526315789473684,0.8093106746673584,high,1,1
prayer,fas,pes_Arab,دعا,Prayer,1.0,0.8332353830337524,high,0,0
temple,fas,pes_Arab,معبد,The temple.,0.7058823529411765,0.8513220548629761,high,0,0
church,fas,pes_Arab,کلیسا,The church.,0.7058823529411765,0.8600857257843018,high,0,0
mosque,fas,pes_Arab,مسجد,The mosque.,0.7058823529411765,0.8551531434059143,high,0,0
synagogue,fas,pes_Arab,عبادتگاه,The Temple,0.10526315789473684,0.8453508019447327,high,1,1
shrine,fas,pes_Arab,زیارتگاه,The pilgrimage site.,0.3076923076923077,0.8385324478149414,high,1,0
pilgrimage,fas,pes_Arab,زیارت,The pilgrimage.,0.8,0.8319314122200012,high,0,0
scripture,fas,pes_Arab,کتاب مقدّس,The Bible,0.2222222222222222,0.8539868593215942,high,1,1
monk,fas,pes_Arab,راهب,The monk.,0.6153846153846154,0.8551037907600403,high,1,1
priest,fas,pes_Arab,کشیش,The priest.,0.7058823529411765,0.8582216501235962,high,0,0
imam,fas,pes_Arab,امام,In front of me.,0.21052631578947367,0.8310346603393555,high,1,0
nun,fas,pes_Arab,راهب,The monk.,0.16666666666666666,0.6420224905014038,medium,1,1
saint,fas,pes_Arab,مُقدّس,It's sacred.,0.23529411764705882,0.814322829246521,high,1,0
martyr,fas,pes_Arab,شهید,The martyr.,0.7058823529411765,0.8191064596176147,high,0,0
prophet,fas,pes_Arab,نبوی,You didn't.,0.2222222222222222,0.7965651154518127,medium,1,0
zakat,fas,pes_Arab,زکات,The charity.,0.23529411764705882,0.8486645221710205,high,1,0
tithe,fas,pes_Arab,دسم,The tenth.,0.4,0.5911849737167358,low,1,0
karma,fas,pes_Arab,کارما,This is Karma.,0.5263157894736842,0.8343123197555542,high,1,0
altar,fas,pes_Arab,قربانگاه,"Sir, please.",0.11764705882352941,0.8237080574035645,high,1,0
incense,fas,pes_Arab,بوخوری,You smell it.,0.1,0.5758303999900818,low,1,0
rosary,fas,pes_Arab,رزری,The reservation.,0.18181818181818182,0.8353416919708252,high,1,0
blessing,fas,pes_Arab,برکت,Blessings,0.9411764705882353,0.8057966232299805,high,0,0
curse,fas,pes_Arab,لعنت,Shit! Shit!,0.125,0.775156557559967,medium,1,0
sabbath,fas,pes_Arab,شنبه,It's Saturday.,0.2857142857142857,0.7658043503761292,medium,1,0
halal,fas,pes_Arab,حلال,It's all right.,0.3,0.7876142263412476,medium,1,0
kosher,fas,pes_Arab,کاشر,I wish.,0.3076923076923077,0.6813312768936157,medium,1,0
fasting,fas,pes_Arab,روزه گرفتن,They fasted.,0.42105263157894735,0.857266902923584,high,1,0
sacrifice,fas,pes_Arab,قربانی,The victim.,0.2,0.7875274419784546,medium,1,0
monastery,fas,pes_Arab,صومعه,The monastery.,0.782608695652174,0.8517823815345764,high,1,1
convent,fas,pes_Arab,صومعه,The monastery.,0.2857142857142857,0.8448082804679871,high,1,1
abbey,fas,pes_Arab,صومعه,The monastery.,0.3157894736842105,0.8259413838386536,high,1,1
minaret,fas,pes_Arab,مینار,The minar.,0.5882352941176471,0.8584743738174438,high,0,0
pagoda,fas,pes_Arab,پگودا,The Pagoda.,0.7058823529411765,0.85212641954422,high,0,0
stupa,fas,pes_Arab,استوپا,Stop it.,0.46153846153846156,0.6377737522125244,medium,1,0
ancestral altar,fas,pes_Arab,قربانگاه اجداد,The altar of the ancestors.,0.3333333333333333,0.8361527919769287,high,1,0
funeral rite,fas,pes_Arab,مراسم خاکسپاری,The funeral.,0.5833333333333334,0.8610280752182007,high,1,1
mourning rite,fas,pes_Arab,مراسم عزاداری,A mourning ceremony.,0.6666666666666666,0.8270768523216248,high,0,0
memorial service,fas,pes_Arab,مراسم یادبود,The memorial service.,0.8648648648648649,0.8532646894454956,high,0,0
ancestor worship,fas,pes_Arab,پرستش اجداد,The worship of the ancestors.,0.4,0.8634489178657532,high,1,0
tabernacle,fas,pes_Arab,خیمه مقدس,The sanctuary.,0.25,0.770508885383606,medium,1,1
prayer mat,fas,pes_Arab,فرش نماز,The prayer carpet.,0.6428571428571429,0.8033871650695801,high,0,0
chanting,fas,pes_Arab,گوينده,It's supposed to be.,0.07142857142857142,0.6412983536720276,medium,1,0
hymn,fas,pes_Arab,سرود,The hymn.,0.6153846153846154,0.8306633830070496,high,1,1
sermon,fas,pes_Arab,خطبه,The sermon.,0.7058823529411765,0.8489936590194702,high,0,0
liturgy,fas,pes_Arab,عبادتگاه,The Temple,0.11764705882352941,0.8258090019226074,high,1,1
sacred religion,fas,pes_Arab,مذهب مقدس,The Sacred Religion,0.8823529411764706,0.8586220741271973,high,0,0
sacred ritual,fas,pes_Arab,مراسم مقدس,The sacred ceremony.,0.48484848484848486,0.8379533290863037,high,1,0
sacred prayer,fas,pes_Arab,دعا مقدس,Holy prayer.,0.56,0.8539702892303467,high,0,0
sacred temple,fas,pes_Arab,معبد مقدس,The holy temple.,0.5517241379310345,0.8604655265808105,high,1,1
sacred church,fas,pes_Arab,کلیسا مقدس,The Holy Church.,0.5517241379310345,0.8625149130821228,high,0,0
sacred mosque,fas,pes_Arab,مسجد مقدس,The Holy Mosque.,0.5517241379310345,0.8559046983718872,high,0,0
sacred synagogue,fas,pes_Arab,عبادتگاه مقدس,The holy temple.,0.25,0.8317362070083618,high,1,0
sacred shrine,fas,pes_Arab,معبد مقدس,The holy temple.,0.27586206896551724,0.85102379322052,high,1,1
sacred pilgrimage,fas,pes_Arab,زیارت مقدس,Holy pilgrimage.,0.6666666666666666,0.8181552290916443,high,0,0
sacred scripture,fas,pes_Arab,کتاب مقدّس,The Bible,0.32,0.8640972375869751,high,1,1
sacred monk,fas,pes_Arab,راهب مقدس,The holy monk.,0.48,0.8598722219467163,high,1,1
sacred priest,fas,pes_Arab,کاهن مقدس,The Holy Priest.,0.5517241379310345,0.8534361124038696,high,0,0
sacred imam,fas,pes_Arab,امام مقدس,In the presence of the Holy One.,0.13953488372093023,0.838526725769043,high,1,0
